assetId,assetType,name,category,district,photoProvider,photoQuery,photoSearchUrl,photoApiQuery,matchRule,creditRequired
MH-F-168,FORT,Dusana,FORT,,Wikimedia Commons,"""Dusana"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Dusana%22%20fort%20Maharashtra,"""Dusana"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-169,FORT,Ekadara,FORT,,Wikimedia Commons,"""Ekadara"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ekadara%22%20fort%20Maharashtra,"""Ekadara"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-170,FORT,Elephanta (Gharapuri),FORT,,Wikimedia Commons,"""Elephanta (Gharapuri)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Elephanta%20%28Gharapuri%29%22%20fort%20Maharashtra,"""Elephanta (Gharapuri)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-171,FORT,Fatehkheda,FORT,,Wikimedia Commons,"""Fatehkheda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Fatehkheda%22%20fort%20Maharashtra,"""Fatehkheda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-172,FORT,Fattegad,FORT,,Wikimedia Commons,"""Fattegad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Fattegad%22%20fort%20Maharashtra,"""Fattegad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-173,FORT,Gadhinglaj,FORT,,Wikimedia Commons,"""Gadhinglaj"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gadhinglaj%22%20fort%20Maharashtra,"""Gadhinglaj"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-174,FORT,Gagangad,FORT,,Wikimedia Commons,"""Gagangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gagangad%22%20fort%20Maharashtra,"""Gagangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-175,FORT,Gambhirgad,FORT,,Wikimedia Commons,"""Gambhirgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gambhirgad%22%20fort%20Maharashtra,"""Gambhirgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-176,FORT,Gandharvagad,FORT,,Wikimedia Commons,"""Gandharvagad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gandharvagad%22%20fort%20Maharashtra,"""Gandharvagad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-177,FORT,Ganeshdurg,FORT,,Wikimedia Commons,"""Ganeshdurg"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ganeshdurg%22%20fort%20Maharashtra,"""Ganeshdurg"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-178,FORT,Ghanora,FORT,,Wikimedia Commons,"""Ghanora"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ghanora%22%20fort%20Maharashtra,"""Ghanora"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-179,FORT,Ghargad (Dhargad),FORT,,Wikimedia Commons,"""Ghargad (Dhargad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ghargad%20%28Dhargad%29%22%20fort%20Maharashtra,"""Ghargad (Dhargad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-180,FORT,Ghodbandar,FORT,,Wikimedia Commons,"""Ghodbandar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ghodbandar%22%20fort%20Maharashtra,"""Ghodbandar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-181,FORT,Ghosalgad (Ghosale),FORT,,Wikimedia Commons,"""Ghosalgad (Ghosale)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Ghosalgad%20%28Ghosale%29%22%20fort%20Maharashtra,"""Ghosalgad (Ghosale)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-182,FORT,Gorakhgad,FORT,Thane,Wikimedia Commons,"""Gorakhgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gorakhgad%22%20fort%20Maharashtra,"""Gorakhgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-183,FORT,Govagad,FORT,,Wikimedia Commons,"""Govagad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Govagad%22%20fort%20Maharashtra,"""Govagad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-184,FORT,Gumtara,FORT,,Wikimedia Commons,"""Gumtara"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gumtara%22%20fort%20Maharashtra,"""Gumtara"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-185,FORT,Gunwantgad (Morgiri),FORT,,Wikimedia Commons,"""Gunwantgad (Morgiri)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Gunwantgad%20%28Morgiri%29%22%20fort%20Maharashtra,"""Gunwantgad (Morgiri)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-186,FORT,Hadsar (Parvatgad),FORT,,Wikimedia Commons,"""Hadsar (Parvatgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hadsar%20%28Parvatgad%29%22%20fort%20Maharashtra,"""Hadsar (Parvatgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-187,FORT,Hanumangad (Manchigad/Bijarnigad),FORT,,Wikimedia Commons,"""Hanumangad (Manchigad/Bijarnigad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hanumangad%20%28Manchigad/Bijarnigad%29%22%20fort%20Maharashtra,"""Hanumangad (Manchigad/Bijarnigad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-188,FORT,Hanumangad,FORT,,Wikimedia Commons,"""Hanumangad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hanumangad%22%20fort%20Maharashtra,"""Hanumangad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-189,FORT,Hargad,FORT,,Wikimedia Commons,"""Hargad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hargad%22%20fort%20Maharashtra,"""Hargad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-190,FORT,Harihar,FORT,Nashik,Wikimedia Commons,"""Harihar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Harihar%22%20fort%20Maharashtra,"""Harihar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-191,FORT,Harshgad (Harishgad),FORT,,Wikimedia Commons,"""Harshgad (Harishgad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Harshgad%20%28Harishgad%29%22%20fort%20Maharashtra,"""Harshgad (Harishgad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-192,FORT,Hatgad,FORT,Nashik,Wikimedia Commons,"""Hatgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hatgad%22%20fort%20Maharashtra,"""Hatgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-193,FORT,Helvak,FORT,,Wikimedia Commons,"""Helvak"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Helvak%22%20fort%20Maharashtra,"""Helvak"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-194,FORT,Hindola,FORT,,Wikimedia Commons,"""Hindola"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hindola%22%20fort%20Maharashtra,"""Hindola"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-195,FORT,Hingana,FORT,,Wikimedia Commons,"""Hingana"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Hingana%22%20fort%20Maharashtra,"""Hingana"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-196,FORT,Indragad,FORT,,Wikimedia Commons,"""Indragad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Indragad%22%20fort%20Maharashtra,"""Indragad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-197,FORT,Indrai (Indragad),FORT,Nashik,Wikimedia Commons,"""Indrai (Indragad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Indrai%20%28Indragad%29%22%20fort%20Maharashtra,"""Indrai (Indragad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-198,FORT,Indori,FORT,,Wikimedia Commons,"""Indori"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Indori%22%20fort%20Maharashtra,"""Indori"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-199,FORT,Jalna,FORT,,Wikimedia Commons,"""Jalna"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jalna%22%20fort%20Maharashtra,"""Jalna"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-200,FORT,Jallalkheda,FORT,,Wikimedia Commons,"""Jallalkheda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jallalkheda%22%20fort%20Maharashtra,"""Jallalkheda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-201,FORT,Jamba,FORT,,Wikimedia Commons,"""Jamba"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jamba%22%20fort%20Maharashtra,"""Jamba"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-202,FORT,Jamgaum,FORT,,Wikimedia Commons,"""Jamgaum"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jamgaum%22%20fort%20Maharashtra,"""Jamgaum"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-203,FORT,Jamner,FORT,,Wikimedia Commons,"""Jamner"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jamner%22%20fort%20Maharashtra,"""Jamner"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-204,FORT,Jangli Jaygad,FORT,Satara,Wikimedia Commons,"""Jangli Jaygad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jangli%20Jaygad%22%20fort%20Maharashtra,"""Jangli Jaygad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-205,FORT,Javlya,FORT,,Wikimedia Commons,"""Javlya"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Javlya%22%20fort%20Maharashtra,"""Javlya"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-206,FORT,Jivdhan,FORT,Pune,Wikimedia Commons,"""Jivdhan"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jivdhan%22%20fort%20Maharashtra,"""Jivdhan"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-207,FORT,Jintur,FORT,,Wikimedia Commons,"""Jintur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Jintur%22%20fort%20Maharashtra,"""Jintur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-208,FORT,Junnar,FORT,,Wikimedia Commons,"""Junnar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Junnar%22%20fort%20Maharashtra,"""Junnar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-209,FORT,Juna Panhala,FORT,,Wikimedia Commons,"""Juna Panhala"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Juna%20Panhala%22%20fort%20Maharashtra,"""Juna Panhala"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-210,FORT,Kachan,FORT,,Wikimedia Commons,"""Kachan"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kachan%22%20fort%20Maharashtra,"""Kachan"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-211,FORT,Kada,FORT,,Wikimedia Commons,"""Kada"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kada%22%20fort%20Maharashtra,"""Kada"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-212,FORT,Kagal,FORT,,Wikimedia Commons,"""Kagal"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kagal%22%20fort%20Maharashtra,"""Kagal"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-213,FORT,Kailashgad,FORT,,Wikimedia Commons,"""Kailashgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kailashgad%22%20fort%20Maharashtra,"""Kailashgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-214,FORT,Kajagad (Lokhandi Killa),FORT,,Wikimedia Commons,"""Kajagad (Lokhandi Killa)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kajagad%20%28Lokhandi%20Killa%29%22%20fort%20Maharashtra,"""Kajagad (Lokhandi Killa)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-215,FORT,Kaldurg,FORT,Palghar,Wikimedia Commons,"""Kaldurg"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kaldurg%22%20fort%20Maharashtra,"""Kaldurg"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-216,FORT,Kalam (Kalamb/Kolambi),FORT,,Wikimedia Commons,"""Kalam (Kalamb/Kolambi)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kalam%20%28Kalamb/Kolambi%29%22%20fort%20Maharashtra,"""Kalam (Kalamb/Kolambi)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-217,FORT,Kalanidhigad,FORT,,Wikimedia Commons,"""Kalanidhigad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kalanidhigad%22%20fort%20Maharashtra,"""Kalanidhigad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-218,FORT,Kalyan (Durgadi),FORT,,Wikimedia Commons,"""Kalyan (Durgadi)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kalyan%20%28Durgadi%29%22%20fort%20Maharashtra,"""Kalyan (Durgadi)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-219,FORT,Kamalgad,FORT,Satara,Wikimedia Commons,"""Kamalgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kamalgad%22%20fort%20Maharashtra,"""Kamalgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-220,FORT,Kamandurg,FORT,,Wikimedia Commons,"""Kamandurg"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kamandurg%22%20fort%20Maharashtra,"""Kamandurg"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-221,FORT,Kamsagad (Padamdurg),FORT,,Wikimedia Commons,"""Kamsagad (Padamdurg)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kamsagad%20%28Padamdurg%29%22%20fort%20Maharashtra,"""Kamsagad (Padamdurg)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-222,FORT,Kamtekot,FORT,,Wikimedia Commons,"""Kamtekot"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kamtekot%22%20fort%20Maharashtra,"""Kamtekot"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-223,FORT,Kamtha,FORT,,Wikimedia Commons,"""Kamtha"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kamtha%22%20fort%20Maharashtra,"""Kamtha"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-224,FORT,Kanchana,FORT,,Wikimedia Commons,"""Kanchana"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kanchana%22%20fort%20Maharashtra,"""Kanchana"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-225,FORT,Kankrala (Kankadi),FORT,,Wikimedia Commons,"""Kankrala (Kankadi)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kankrala%20%28Kankadi%29%22%20fort%20Maharashtra,"""Kankrala (Kankadi)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-226,FORT,Kanhergad (Kanhira),FORT,,Wikimedia Commons,"""Kanhergad (Kanhira)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kanhergad%20%28Kanhira%29%22%20fort%20Maharashtra,"""Kanhergad (Kanhira)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-227,FORT,Kanheri (Kanhera/Kanherigad),FORT,,Wikimedia Commons,"""Kanheri (Kanhera/Kanherigad)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kanheri%20%28Kanhera/Kanherigad%29%22%20fort%20Maharashtra,"""Kanheri (Kanhera/Kanherigad)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-228,FORT,Kankadri (Kantra/Kandas),FORT,,Wikimedia Commons,"""Kankadri (Kantra/Kandas)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kankadri%20%28Kantra/Kandas%29%22%20fort%20Maharashtra,"""Kankadri (Kantra/Kandas)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-229,FORT,Kanakdurg,FORT,,Wikimedia Commons,"""Kanakdurg"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kanakdurg%22%20fort%20Maharashtra,"""Kanakdurg"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-230,FORT,Kanvai,FORT,Nashik,Wikimedia Commons,"""Kanvai"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kanvai%22%20fort%20Maharashtra,"""Kanvai"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-231,FORT,Kanhera,FORT,,Wikimedia Commons,"""Kanhera"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kanhera%22%20fort%20Maharashtra,"""Kanhera"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-232,FORT,Karad,FORT,,Wikimedia Commons,"""Karad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Karad%22%20fort%20Maharashtra,"""Karad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-233,FORT,Karanja,FORT,,Wikimedia Commons,"""Karanja"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Karanja%22%20fort%20Maharashtra,"""Karanja"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-234,FORT,Karhe,FORT,,Wikimedia Commons,"""Karhe"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Karhe%22%20fort%20Maharashtra,"""Karhe"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-235,FORT,Karmala,FORT,,Wikimedia Commons,"""Karmala"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Karmala%22%20fort%20Maharashtra,"""Karmala"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-236,FORT,Karanala,FORT,Raigad,Wikimedia Commons,"""Karanala"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Karanala%22%20fort%20Maharashtra,"""Karanala"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-237,FORT,Katol,FORT,,Wikimedia Commons,"""Katol"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Katol%22%20fort%20Maharashtra,"""Katol"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-238,FORT,Katragad,FORT,,Wikimedia Commons,"""Katragad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Katragad%22%20fort%20Maharashtra,"""Katragad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-239,FORT,Kaula Killa,FORT,,Wikimedia Commons,"""Kaula Killa"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kaula%20Killa%22%20fort%20Maharashtra,"""Kaula Killa"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-240,FORT,Kauthe,FORT,,Wikimedia Commons,"""Kauthe"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kauthe%22%20fort%20Maharashtra,"""Kauthe"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-241,FORT,Kayar,FORT,,Wikimedia Commons,"""Kayar"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kayar%22%20fort%20Maharashtra,"""Kayar"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-242,FORT,Kelapur,FORT,,Wikimedia Commons,"""Kelapur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kelapur%22%20fort%20Maharashtra,"""Kelapur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-243,FORT,Kelve,FORT,,Wikimedia Commons,"""Kelve"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kelve%22%20fort%20Maharashtra,"""Kelve"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-244,FORT,Kenjalgad (Kelanja),FORT,Satara,Wikimedia Commons,"""Kenjalgad (Kelanja)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kenjalgad%20%28Kelanja%29%22%20fort%20Maharashtra,"""Kenjalgad (Kelanja)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-245,FORT,Khanapur,FORT,,Wikimedia Commons,"""Khanapur"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khanapur%22%20fort%20Maharashtra,"""Khanapur"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-246,FORT,Khandaragad,FORT,,Wikimedia Commons,"""Khandaragad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khandaragad%22%20fort%20Maharashtra,"""Khandaragad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-247,FORT,Khanderi,FORT,Raigad,Wikimedia Commons,"""Khanderi"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khanderi%22%20fort%20Maharashtra,"""Khanderi"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-248,FORT,Khare Patan,FORT,,Wikimedia Commons,"""Khare Patan"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khare%20Patan%22%20fort%20Maharashtra,"""Khare Patan"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-249,FORT,Khatgad,FORT,,Wikimedia Commons,"""Khatgad"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khatgad%22%20fort%20Maharashtra,"""Khatgad"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-250,FORT,Khatoda,FORT,,Wikimedia Commons,"""Khatoda"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khatoda%22%20fort%20Maharashtra,"""Khatoda"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-251,FORT,Khubladha (Thal),FORT,,Wikimedia Commons,"""Khubladha (Thal)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khubladha%20%28Thal%29%22%20fort%20Maharashtra,"""Khubladha (Thal)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-252,FORT,Khatale (Pethkodhala),FORT,,Wikimedia Commons,"""Khatale (Pethkodhala)"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Khatale%20%28Pethkodhala%29%22%20fort%20Maharashtra,"""Khatale (Pethkodhala)"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
MH-F-253,FORT,Kittal,FORT,,Wikimedia Commons,"""Kittal"" fort Maharashtra",https://commons.wikimedia.org/wiki/Special:MediaSearch?type=image&search=%22Kittal%22%20fort%20Maharashtra,"""Kittal"" fort",Exact entity-name match required; otherwise keep placeholder. Never substitute a different fort.,True
